#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             agas1x          agas1y          agas1z          agas2x          agas2y          agas2z          xcom            ycom            zcom            vxcom            vycom            vzcom            lpz             lgz             ldoz            Eorb            mb              mu              
               86044        3.173024e+01        3.693332e-04        4.101190e-01        1.000000e-01       -1.462767e+00        1.136105e-01       -2.830163e-07       -4.813668e-02       -8.694888e-01        3.943126e-07       -8.206433e-04        5.014681e-04        5.566296e-09        2.813976e-01       -1.535739e-02        6.061637e-06       -1.361923e-01        1.131813e-02       -3.176968e-09       -5.859047e-03       -8.054814e-02       -1.263526e-09        1.096176e-01        7.063493e-02        1.716597e-08       -3.361212e-02        3.104971e-03        1.395692e-03
               86071        3.174021e+01        3.693329e-04        4.101190e-01        1.000000e-01       -1.463220e+00        1.049383e-01       -2.787731e-07       -4.296481e-02       -8.698152e-01        4.541672e-07       -8.259551e-04        4.973266e-04        5.419379e-09        2.815430e-01       -1.368512e-02        5.864316e-06       -1.362483e-01        1.051470e-02       -3.180960e-09       -5.383089e-03       -8.059069e-02       -1.270128e-09        1.096092e-01        7.064289e-02        1.711895e-08       -3.361645e-02        3.105440e-03        1.400738e-03
               86098        3.175018e+01        3.693327e-04        4.101190e-01        1.000000e-01       -1.463622e+00        9.626295e-02       -2.739423e-07       -3.778986e-02       -8.701110e-01        5.123167e-07       -8.312561e-04        4.931348e-04        5.253107e-09        2.816790e-01       -1.201267e-02        5.726038e-06       -1.362995e-01        9.710860e-03       -3.187178e-09       -4.906732e-03       -8.063045e-02       -1.275259e-09        1.096008e-01        7.065086e-02        1.707141e-08       -3.362078e-02        3.105805e-03        1.405889e-03
               86125        3.176015e+01        3.693324e-04        4.101190e-01        1.000000e-01       -1.463972e+00        8.758482e-02       -2.685377e-07       -3.261200e-02       -8.703761e-01        5.694049e-07       -8.365454e-04        4.888923e-04        5.063247e-09        2.818057e-01       -1.033994e-02        5.653735e-06       -1.363460e-01        8.906638e-03       -3.194927e-09       -4.429992e-03       -8.066740e-02       -1.278720e-09        1.095925e-01        7.065884e-02        1.702337e-08       -3.362512e-02        3.106251e-03        1.410960e-03
               86152        3.177012e+01        3.693323e-04        4.101190e-01        1.000000e-01       -1.464270e+00        7.890422e-02       -2.625666e-07       -2.743141e-02       -8.706105e-01        6.260431e-07       -8.418217e-04        4.845990e-04        4.854891e-09        2.819236e-01       -8.666865e-03        5.637884e-06       -1.363877e-01        8.102062e-03       -3.205122e-09       -3.952885e-03       -8.070155e-02       -1.283691e-09        1.095841e-01        7.066683e-02        1.697483e-08       -3.362947e-02        3.106609e-03        1.416118e-03
               86179        3.178010e+01        3.693321e-04        4.101190e-01        1.000000e-01       -1.464517e+00        7.022144e-02       -2.560307e-07       -2.224825e-02       -8.708143e-01        6.827568e-07       -8.470840e-04        4.802547e-04        4.626799e-09        2.820329e-01       -6.993430e-03        5.671133e-06       -1.364246e-01        7.297161e-03       -3.217931e-09       -3.475428e-03       -8.073289e-02       -1.290466e-09        1.095757e-01        7.067483e-02        1.692578e-08       -3.363382e-02        3.107026e-03        1.421219e-03
               86206        3.179007e+01        3.693319e-04        4.101190e-01        1.000000e-01       -1.464712e+00        6.153679e-02       -2.489268e-07       -1.706268e-02       -8.709874e-01        7.400282e-07       -8.523307e-04        4.758591e-04        4.373582e-09        2.821337e-01       -5.319588e-03        5.753323e-06       -1.364568e-01        6.491961e-03       -3.231725e-09       -2.997637e-03       -8.076142e-02       -1.293937e-09        1.095673e-01        7.068283e-02        1.687623e-08       -3.363759e-02        3.107439e-03        1.426325e-03
               86233        3.180004e+01        3.693318e-04        4.101190e-01        1.000000e-01       -1.464856e+00        5.285057e-02       -2.412468e-07       -1.187488e-02       -8.711297e-01        7.983534e-07       -8.575608e-04        4.714120e-04        4.098049e-09        2.822265e-01       -3.645220e-03        5.888619e-06       -1.364843e-01        5.686493e-03       -3.244906e-09       -2.519527e-03       -8.078714e-02       -1.299369e-09        1.095589e-01        7.069084e-02        1.682618e-08       -3.364195e-02        3.107773e-03        1.431511e-03
               86260        3.181001e+01        3.693318e-04        4.101190e-01        1.000000e-01       -1.464947e+00        4.416310e-02       -2.329773e-07       -6.685004e-03       -8.712413e-01        8.583092e-07       -8.627727e-04        4.669132e-04        3.799500e-09        2.823115e-01       -1.970146e-03        6.085744e-06       -1.365069e-01        4.880782e-03       -3.255274e-09       -2.041117e-03       -8.081003e-02       -1.299704e-09        1.095505e-01        7.069885e-02        1.677563e-08       -3.364632e-02        3.108158e-03        1.436647e-03
               86288        3.182035e+01        3.693317e-04        4.101190e-01        1.000000e-01       -1.464987e+00        3.515287e-02       -2.237578e-07       -1.300883e-03       -8.713246e-01        9.229046e-07       -8.681569e-04        4.621930e-04        3.465721e-09        2.823913e-01       -2.320799e-04        6.361161e-06       -1.365254e-01        4.045005e-03       -3.262917e-09       -1.544686e-03       -8.083080e-02       -1.296853e-09        1.095418e-01        7.070716e-02        1.672268e-08       -3.365084e-02        3.108483e-03        1.442049e-03
               86315        3.183032e+01        3.693313e-04        4.101190e-01        1.000000e-01       -1.464974e+00        2.646378e-02       -2.142198e-07        3.892733e-03       -8.713735e-01        9.881545e-07       -8.733272e-04        4.575882e-04        3.116163e-09        2.824605e-01        1.445014e-03        6.680696e-06       -1.365383e-01        3.238889e-03       -3.267573e-09       -1.065712e-03       -8.084795e-02       -1.288076e-09        1.095333e-01        7.071518e-02        1.667113e-08       -3.365521e-02        3.108778e-03        1.447278e-03
               86342        3.184030e+01        3.693309e-04        4.101190e-01        1.000000e-01       -1.464908e+00        1.777438e-02       -2.040142e-07        9.087938e-03       -8.713916e-01        1.056755e-06       -8.784747e-04        4.529313e-04        2.741735e-09        2.825218e-01        3.123350e-03        7.031115e-06       -1.365465e-01        2.432618e-03       -3.268311e-09       -5.864864e-04       -8.086227e-02       -1.277832e-09        1.095249e-01        7.072319e-02        1.661907e-08       -3.365959e-02        3.108989e-03        1.452594e-03
               86369        3.185027e+01        3.693306e-04        4.101190e-01        1.000000e-01       -1.464790e+00        9.084963e-03       -1.931064e-07        1.428457e-02       -8.713789e-01        1.128851e-06       -8.835976e-04        4.482220e-04        2.341878e-09        2.825753e-01        4.803109e-03        7.379232e-06       -1.365498e-01        1.626219e-03       -3.264554e-09       -1.070266e-04       -8.087376e-02       -1.257503e-09        1.095165e-01        7.073122e-02        1.656653e-08       -3.366396e-02        3.109295e-03        1.457815e-03
               86396        3.186024e+01        3.693302e-04        4.101190e-01        1.000000e-01       -1.464621e+00        3.958418e-04       -1.814623e-07        1.948248e-02       -8.713353e-01        1.204268e-06       -8.886942e-04        4.434603e-04        1.918979e-09        2.826209e-01        6.484445e-03        7.693395e-06       -1.365484e-01        8.197215e-04       -3.255176e-09        3.726513e-04       -8.088241e-02       -1.230165e-09        1.095081e-01        7.073924e-02        1.651349e-08       -3.366834e-02        3.109556e-03        1.463083e-03
               86423        3.187021e+01        3.693300e-04        4.101190e-01        1.000000e-01       -1.464400e+00       -8.292678e-03       -1.690509e-07        2.468149e-02       -8.712608e-01        1.282498e-06       -8.937626e-04        4.386463e-04        1.462554e-09        2.826583e-01        8.167513e-03        7.937792e-06       -1.365422e-01        1.315253e-05       -3.240809e-09        8.525307e-04       -8.088823e-02       -1.191390e-09        1.094996e-01        7.074727e-02        1.645997e-08       -3.367272e-02        3.109774e-03        1.468396e-03
               86450        3.188018e+01        3.693297e-04        4.101190e-01        1.000000e-01       -1.464127e+00       -1.698029e-02       -1.558486e-07        2.988144e-02       -8.711554e-01        1.362685e-06       -8.988009e-04        4.337799e-04        9.807207e-10        2.826874e-01        9.852425e-03        8.080415e-06       -1.365313e-01       -7.934593e-04       -3.223058e-09        1.332595e-03       -8.089121e-02       -1.153610e-09        1.094912e-01        7.075531e-02        1.640596e-08       -3.367711e-02        3.109949e-03        1.473754e-03
               86477        3.189016e+01        3.693295e-04        4.101190e-01        1.000000e-01       -1.463802e+00       -2.566668e-02       -1.418413e-07        3.508217e-02       -8.710191e-01        1.443702e-06       -9.038071e-04        4.288614e-04        4.697455e-10        2.827080e-01        1.153927e-02        8.100758e-06       -1.365155e-01       -1.600086e-03       -3.204350e-09        1.812827e-03       -8.089135e-02       -1.108213e-09        1.094828e-01        7.076335e-02        1.635147e-08       -3.368150e-02        3.110288e-03        1.478950e-03
               86504        3.190013e+01        3.693293e-04        4.101190e-01        1.000000e-01       -1.463425e+00       -3.435155e-02       -1.270273e-07        4.028351e-02       -8.708518e-01        1.524274e-06       -9.087792e-04        4.238909e-04       -7.144202e-11        2.827198e-01        1.322814e-02        7.989703e-06       -1.364950e-01       -2.406698e-03       -3.184404e-09        2.293211e-03       -8.088865e-02       -1.050299e-09        1.094743e-01        7.077141e-02        1.629649e-08       -3.368590e-02        3.110506e-03        1.484270e-03
               86531        3.191010e+01        3.693291e-04        4.101190e-01        1.000000e-01       -1.462997e+00       -4.303459e-02       -1.114179e-07        4.548528e-02       -8.706535e-01        1.603096e-06       -9.137149e-04        4.188687e-04       -6.482372e-10        2.827227e-01        1.491907e-02        7.748990e-06       -1.364696e-01       -3.213269e-03       -3.163524e-09        2.773729e-03       -8.088310e-02       -9.941959e-10        1.094658e-01        7.077947e-02        1.624103e-08       -3.369030e-02        3.110825e-03        1.489489e-03
               86558        3.192007e+01        3.693289e-04        4.101190e-01        1.000000e-01       -1.462516e+00       -5.171548e-02       -9.503714e-08        5.068732e-02       -8.704241e-01        1.678867e-06       -9.186122e-04        4.137952e-04       -1.248893e-09        2.827163e-01        1.661209e-02        7.376802e-06       -1.364395e-01       -4.019769e-03       -3.143853e-09        3.254366e-03       -8.087470e-02       -9.359038e-10        1.094574e-01        7.078754e-02        1.618510e-08       -3.369472e-02        3.111128e-03        1.494729e-03
               86585        3.193004e+01        3.693288e-04        4.101190e-01        1.000000e-01       -1.461984e+00       -6.039393e-02       -7.792221e-08        5.588945e-02       -8.701637e-01        1.750299e-06       -9.234689e-04        4.086708e-04       -1.874668e-09        2.827004e-01        1.830718e-02        6.879643e-06       -1.364045e-01       -4.826171e-03       -3.125332e-09        3.735103e-03       -8.086345e-02       -8.731354e-10        1.094489e-01        7.079562e-02        1.612868e-08       -3.369912e-02        3.111459e-03        1.499941e-03
               86612        3.194002e+01        3.693287e-04        4.101190e-01        1.000000e-01       -1.461400e+00       -6.906961e-02       -6.012278e-08        6.109148e-02       -8.698721e-01        1.816163e-06       -9.282827e-04        4.034960e-04       -2.533287e-09        2.826746e-01        2.000427e-02        6.261572e-06       -1.363648e-01       -5.632445e-03       -3.108307e-09        4.215925e-03       -8.084934e-02       -7.942402e-10        1.094404e-01        7.080372e-02        1.607179e-08       -3.370355e-02        3.111845e-03        1.505101e-03
               86640        3.195036e+01        3.693286e-04        4.101190e-01        1.000000e-01       -1.460739e+00       -7.806337e-02       -4.100697e-08        6.648589e-02       -8.695370e-01        1.877373e-06       -9.332272e-04        3.980769e-04       -3.243534e-09        2.826373e-01        2.176624e-02        5.508344e-06       -1.363186e-01       -6.468417e-03       -3.091132e-09        4.714626e-03       -8.083170e-02       -7.269270e-10        1.094315e-01        7.081214e-02        1.601229e-08       -3.370815e-02        3.112114e-03        1.510587e-03
               86667        3.196033e+01        3.693285e-04        4.101190e-01        1.000000e-01       -1.460049e+00       -8.673247e-02       -2.201488e-08        7.168717e-02       -8.691820e-01        1.928489e-06       -9.379471e-04        3.928015e-04       -3.942359e-09        2.825907e-01        2.346711e-02        4.679739e-06       -1.362691e-01       -7.274345e-03       -3.077163e-09        5.195568e-03       -8.081178e-02       -6.618186e-10        1.094230e-01        7.082027e-02        1.595444e-08       -3.371260e-02        3.112482e-03        1.515770e-03
               86694        3.197030e+01        3.693280e-04        4.101190e-01        1.000000e-01       -1.459307e+00       -9.539786e-02       -2.557387e-09        7.688779e-02       -8.687959e-01        1.970907e-06       -9.426177e-04        3.874778e-04       -4.660943e-09        2.825334e-01        2.516962e-02        3.769472e-06       -1.362148e-01       -8.080058e-03       -3.067746e-09        5.676543e-03       -8.078900e-02       -5.830630e-10        1.094144e-01        7.082842e-02        1.589611e-08       -3.371706e-02        3.112870e-03        1.520936e-03
               86721        3.198027e+01        3.693275e-04        4.101190e-01        1.000000e-01       -1.458514e+00       -1.040592e-01        1.727496e-08        8.208756e-02       -8.683786e-01        2.003925e-06       -9.472373e-04        3.821067e-04       -5.410194e-09        2.824654e-01        2.687357e-02        2.800951e-06       -1.361557e-01       -8.885529e-03       -3.063650e-09        6.157534e-03       -8.076336e-02       -4.960993e-10        1.094059e-01        7.083659e-02        1.583731e-08       -3.372153e-02        3.113096e-03        1.526268e-03
               86748        3.199024e+01        3.693270e-04        4.101190e-01        1.000000e-01       -1.457668e+00       -1.127163e-01        3.738569e-08        8.728628e-02       -8.679301e-01        2.027048e-06       -9.518039e-04        3.766892e-04       -6.166489e-09        2.823864e-01        2.857877e-02        1.791305e-06       -1.360918e-01       -9.690728e-03       -3.064616e-09        6.638524e-03       -8.073486e-02       -4.336406e-10        1.093973e-01        7.084479e-02        1.577805e-08       -3.372602e-02        3.113346e-03        1.531578e-03
               86775        3.200022e+01        3.693265e-04        4.101190e-01        1.000000e-01       -1.456771e+00       -1.213687e-01        5.767432e-08        9.248376e-02       -8.674504e-01        2.039941e-06       -9.563162e-04        3.712263e-04       -6.922323e-09        2.822962e-01        3.028499e-02        7.545278e-07       -1.360231e-01       -1.049563e-02       -3.069269e-09        7.119496e-03       -8.070350e-02       -3.638279e-10        1.093886e-01        7.085300e-02        1.571832e-08       -3.373052e-02        3.113643e-03        1.536844e-03
               86802        3.201019e+01        3.693260e-04        4.101190e-01        1.000000e-01       -1.455822e+00       -1.300161e-01        7.803756e-08        9.767981e-02       -8.669394e-01        2.042378e-06       -9.607727e-04        3.657192e-04       -7.688069e-09        2.821948e-01        3.199200e-02       -2.988854e-07       -1.359497e-01       -1.130020e-02       -3.076530e-09        7.600434e-03       -8.066927e-02       -2.747626e-10        1.093800e-01        7.086124e-02        1.565813e-08       -3.373504e-02        3.113908e-03        1.542147e-03
               86829        3.202016e+01        3.693255e-04        4.101190e-01        1.000000e-01       -1.454821e+00       -1.386582e-01        9.837057e-08        1.028742e-01       -8.663972e-01        2.034276e-06       -9.651723e-04        3.601691e-04       -8.466919e-09        2.820822e-01        3.369957e-02       -1.349237e-06       -1.358714e-01       -1.210441e-02       -3.088014e-09        8.081321e-03       -8.063217e-02       -1.892428e-10        1.093713e-01        7.086951e-02        1.559747e-08       -3.373957e-02        3.114165e-03        1.547462e-03
               86856        3.203013e+01        3.693250e-04        4.101190e-01        1.000000e-01       -1.453768e+00       -1.472948e-01        1.185690e-07        1.080668e-01       -8.658237e-01        2.015842e-06       -9.695141e-04        3.545772e-04       -9.232576e-09        2.819581e-01        3.540746e-02       -2.355966e-06       -1.357883e-01       -1.290824e-02       -3.104292e-09        8.562139e-03       -8.059221e-02       -1.258084e-10        1.093626e-01        7.087780e-02        1.553636e-08       -3.374411e-02        3.114451e-03        1.552750e-03
               86883        3.204010e+01        3.693245e-04        4.101190e-01        1.000000e-01       -1.452664e+00       -1.559255e-01        1.385329e-07        1.132574e-01       -8.652189e-01        1.987775e-06       -9.737974e-04        3.489449e-04       -9.985716e-09        2.818227e-01        3.711549e-02       -3.261183e-06       -1.357005e-01       -1.371165e-02       -3.121657e-09        9.042872e-03       -8.054938e-02       -4.951830e-11        1.093539e-01        7.088611e-02        1.547478e-08       -3.374867e-02        3.114649e-03        1.558132e-03
               86910        3.205007e+01        3.693240e-04        4.101190e-01        1.000000e-01       -1.451508e+00       -1.645500e-01        1.581727e-07        1.184457e-01       -8.645829e-01        1.951418e-06       -9.780219e-04        3.432736e-04       -1.073988e-08        2.816759e-01        3.882350e-02       -3.997404e-06       -1.356078e-01       -1.451462e-02       -3.139043e-09        9.523503e-03       -8.050368e-02        3.809625e-11        1.093451e-01        7.089445e-02        1.541275e-08       -3.375325e-02        3.114913e-03        1.563453e-03
               86937        3.206005e+01        3.693235e-04        4.101190e-01        1.000000e-01       -1.450300e+00       -1.731680e-01        1.774153e-07        1.236316e-01       -8.639156e-01        1.908726e-06       -9.821874e-04        3.375647e-04       -1.148717e-08        2.815177e-01        4.053134e-02       -4.510992e-06       -1.355104e-01       -1.531712e-02       -3.156808e-09        1.000402e-02       -8.045511e-02        1.137328e-10        1.093363e-01        7.090281e-02        1.535026e-08       -3.375784e-02        3.115129e-03        1.568826e-03
               86964        3.207002e+01        3.693231e-04        4.101190e-01        1.000000e-01       -1.449040e+00       -1.817791e-01        1.962097e-07        1.288149e-01       -8.632171e-01        1.862091e-06       -9.862938e-04        3.318196e-04       -1.220869e-08        2.813481e-01        4.223889e-02       -4.771070e-06       -1.354082e-01       -1.611912e-02       -3.176390e-09        1.048439e-02       -8.040367e-02        1.782209e-10        1.093275e-01        7.091120e-02        1.528732e-08       -3.376184e-02        3.115425e-03        1.574124e-03
               86992        3.208036e+01        3.693227e-04        4.101190e-01        1.000000e-01       -1.447679e+00       -1.907017e-01        2.151992e-07        1.341872e-01       -8.624596e-01        1.812331e-06       -9.904903e-04        3.258252e-04       -1.294485e-08        2.811603e-01        4.400924e-02       -4.763304e-06       -1.352971e-01       -1.695026e-02       -3.198041e-09        1.098240e-02       -8.034729e-02        2.666166e-10        1.093184e-01        7.091993e-02        1.522156e-08       -3.376663e-02        3.115584e-03        1.579773e-03
               87019        3.209033e+01        3.693224e-04        4.101190e-01        1.000000e-01       -1.446314e+00       -1.992979e-01        2.330278e-07        1.393646e-01       -8.616974e-01        1.765684e-06       -9.944777e-04        3.200110e-04       -1.365193e-08        2.809679e-01        4.571580e-02       -4.494462e-06       -1.351851e-01       -1.775115e-02       -3.216350e-09        1.146245e-02       -8.029000e-02        3.617300e-10        1.093095e-01        7.092837e-02        1.515770e-08       -3.377127e-02        3.115819e-03        1.585146e-03
               87046        3.210030e+01        3.693221e-04        4.101190e-01        1.000000e-01       -1.444898e+00       -2.078865e-01        2.504091e-07        1.445387e-01       -8.609039e-01        1.722862e-06       -9.984075e-04        3.141652e-04       -1.434173e-08        2.807644e-01        4.742168e-02       -3.986224e-06       -1.350683e-01       -1.855146e-02       -3.229246e-09        1.194231e-02       -8.022984e-02        4.370963e-10        1.093006e-01        7.093684e-02        1.509339e-08       -3.377592e-02        3.116157e-03        1.590421e-03
               87073        3.211027e+01        3.693216e-04        4.101190e-01        1.000000e-01       -1.443430e+00       -2.164669e-01        2.673932e-07        1.497095e-01       -8.600792e-01        1.686142e-06       -1.002281e-03        3.082892e-04       -1.500300e-08        2.805500e-01        4.912678e-02       -3.263131e-06       -1.349468e-01       -1.935115e-02       -3.235827e-09        1.242196e-02       -8.016680e-02        5.216419e-10        1.092917e-01        7.094532e-02        1.502863e-08       -3.378059e-02        3.116346e-03        1.595852e-03
               87100        3.212025e+01        3.693209e-04        4.101190e-01        1.000000e-01       -1.441910e+00       -2.250389e-01        2.840514e-07        1.548766e-01       -8.592232e-01        1.657513e-06       -1.006098e-03        3.023844e-04       -1.565822e-08        2.803251e-01        5.083097e-02       -2.358659e-06       -1.348204e-01       -2.015019e-02       -3.238197e-09        1.290140e-02       -8.010090e-02        6.292690e-10        1.092828e-01        7.095384e-02        1.496343e-08       -3.378528e-02        3.116638e-03        1.601187e-03
               87127        3.213022e+01        3.693203e-04        4.101190e-01        1.000000e-01       -1.440339e+00       -2.336022e-01        3.004730e-07        1.600399e-01       -8.583360e-01        1.638580e-06       -1.009861e-03        2.964521e-04       -1.631878e-08        2.800896e-01        5.253416e-02       -1.318650e-06       -1.346893e-01       -2.094856e-02       -3.238553e-09        1.338059e-02       -8.003211e-02        7.456266e-10        1.092738e-01        7.096237e-02        1.489778e-08       -3.378998e-02        3.116999e-03        1.606462e-03
               87154        3.214019e+01        3.693197e-04        4.101190e-01        1.000000e-01       -1.438717e+00       -2.421565e-01        3.167609e-07        1.651993e-01       -8.574176e-01        1.630392e-06       -1.013570e-03        2.904938e-04       -1.696719e-08        2.798438e-01        5.423625e-02       -2.097477e-07       -1.345534e-01       -2.174623e-02       -3.236479e-09        1.385953e-02       -7.996046e-02        8.487522e-10        1.092649e-01        7.097093e-02        1.483169e-08       -3.379470e-02        3.117310e-03        1.611794e-03
               87181        3.215016e+01        3.693192e-04        4.101190e-01        1.000000e-01       -1.437043e+00       -2.507015e-01        3.330242e-07        1.703545e-01       -8.564680e-01        1.633241e-06       -1.017227e-03        2.845107e-04       -1.760363e-08        2.795878e-01        5.593711e-02        8.836722e-07       -1.344128e-01       -2.254317e-02       -3.231613e-09        1.433820e-02       -7.988593e-02        9.759346e-10        1.092558e-01        7.097952e-02        1.476517e-08       -3.379943e-02        3.117745e-03        1.617011e-03
               87208        3.216013e+01        3.693188e-04        4.101190e-01        1.000000e-01       -1.435317e+00       -2.592368e-01        3.493709e-07        1.755053e-01       -8.554873e-01        1.646552e-06       -1.020833e-03        2.785039e-04       -1.825211e-08        2.793216e-01        5.763666e-02        1.874746e-06       -1.342673e-01       -2.333935e-02       -3.223260e-09        1.481657e-02       -7.980853e-02        1.126138e-09        1.092468e-01        7.098812e-02        1.469821e-08       -3.380417e-02        3.118190e-03        1.622227e-03
               87235        3.217010e+01        3.693185e-04        4.101190e-01        1.000000e-01       -1.433541e+00       -2.677622e-01        3.658985e-07        1.806516e-01       -8.544753e-01        1.668909e-06       -1.024389e-03        2.724746e-04       -1.891137e-08        2.790454e-01        5.933482e-02        2.683932e-06       -1.341171e-01       -2.413474e-02       -3.209983e-09        1.529464e-02       -7.972826e-02        1.278202e-09        1.092378e-01        7.099674e-02        1.463081e-08       -3.380893e-02        3.118586e-03        1.627500e-03
               87262        3.218008e+01        3.693182e-04        4.101190e-01        1.000000e-01       -1.431713e+00       -2.762773e-01        3.826869e-07        1.857932e-01       -8.534322e-01        1.698220e-06       -1.027897e-03        2.664238e-04       -1.957024e-08        2.787592e-01        6.103157e-02        3.259206e-06       -1.339621e-01       -2.492932e-02       -3.192859e-09        1.577238e-02       -7.964511e-02        1.429718e-09        1.092287e-01        7.100539e-02        1.456298e-08       -3.381370e-02        3.118910e-03        1.632854e-03
               87289        3.219005e+01        3.693180e-04        4.101190e-01        1.000000e-01       -1.429834e+00       -2.847818e-01        3.997930e-07        1.909298e-01       -8.523580e-01        1.732032e-06       -1.031357e-03        2.603526e-04       -2.023480e-08        2.784629e-01        6.272688e-02        3.581469e-06       -1.338024e-01       -2.572305e-02       -3.173347e-09        1.624978e-02       -7.955909e-02        1.611623e-09        1.092196e-01        7.101405e-02        1.449473e-08       -3.381848e-02        3.119141e-03        1.638311e-03
               87316        3.220002e+01        3.693178e-04        4.101190e-01        1.000000e-01       -1.427903e+00       -2.932755e-01        4.172487e-07        1.960614e-01       -8.512527e-01        1.767867e-06       -1.034772e-03        2.542617e-04       -2.092120e-08        2.781567e-01        6.442076e-02        3.665404e-06       -1.336379e-01       -2.651591e-02       -3.151736e-09        1.672682e-02       -7.947020e-02        1.804786e-09        1.092105e-01        7.102273e-02        1.442604e-08       -3.382327e-02        3.119427e-03        1.643722e-03
               87344        3.221036e+01        3.693177e-04        4.101190e-01        1.000000e-01       -1.425847e+00       -3.020720e-01        4.357290e-07        2.013774e-01       -8.500736e-01        1.804826e-06       -1.038267e-03        2.479254e-04       -2.164646e-08        2.778285e-01        6.617587e-02        3.545899e-06       -1.334623e-01       -2.733718e-02       -3.127306e-09        1.722113e-02       -7.937498e-02        2.005484e-09        1.092010e-01        7.103176e-02        1.435436e-08       -3.382826e-02        3.119775e-03        1.649292e-03
               87371        3.222033e+01        3.693177e-04        4.101190e-01        1.000000e-01       -1.423813e+00       -3.105425e-01        4.539023e-07        2.064981e-01       -8.489049e-01        1.838512e-06       -1.041592e-03        2.417972e-04       -2.234945e-08        2.775018e-01        6.786685e-02        3.283752e-06       -1.332881e-01       -2.812818e-02       -3.102791e-09        1.769738e-02       -7.928024e-02        2.206295e-09        1.091919e-01        7.104047e-02        1.428482e-08       -3.383308e-02        3.120140e-03        1.654644e-03
               87398        3.223030e+01        3.693177e-04        4.101190e-01        1.000000e-01       -1.421727e+00       -3.190013e-01        4.723962e-07        2.116130e-01       -8.477052e-01        1.869073e-06       -1.044876e-03        2.356517e-04       -2.306729e-08        2.771650e-01        6.955639e-02        2.928665e-06       -1.331092e-01       -2.891821e-02       -3.077623e-09        1.817322e-02       -7.918264e-02        2.432033e-09        1.091827e-01        7.104921e-02        1.421485e-08       -3.383791e-02        3.120471e-03        1.660040e-03
               87425        3.224027e+01        3.693178e-04        4.101190e-01        1.000000e-01       -1.419591e+00       -3.274479e-01        4.911754e-07        2.167222e-01       -8.464745e-01        1.895823e-06       -1.048119e-03        2.294895e-04       -2.380298e-08        2.768181e-01        7.124449e-02        2.531306e-06       -1.329256e-01       -2.970725e-02       -3.052710e-09        1.864863e-02       -7.908216e-02        2.647333e-09        1.091735e-01        7.105796e-02        1.414446e-08       -3.384275e-02        3.120867e-03        1.665380e-03
               87452        3.225025e+01        3.693176e-04        4.101190e-01        1.000000e-01       -1.417403e+00       -3.358821e-01        5.102007e-07        2.218253e-01       -8.452128e-01        1.918580e-06       -1.051323e-03        2.233113e-04       -2.454526e-08        2.764613e-01        7.293110e-02        2.139602e-06       -1.327372e-01       -3.049528e-02       -3.027724e-09        1.912360e-02       -7.897881e-02        2.866086e-09        1.091643e-01        7.106673e-02        1.407366e-08       -3.384760e-02        3.121249e-03        1.670745e-03
               87479        3.226022e+01        3.693172e-04        4.101190e-01        1.000000e-01       -1.415165e+00       -3.443035e-01        5.294331e-07        2.269222e-01       -8.439201e-01        1.937573e-06       -1.054488e-03        2.171176e-04       -2.529093e-08        2.760946e-01        7.461618e-02        1.786640e-06       -1.325440e-01       -3.128226e-02       -3.000173e-09        1.959810e-02       -7.887260e-02        3.097543e-09        1.091551e-01        7.107551e-02        1.400245e-08       -3.385246e-02        3.121663e-03        1.676089e-03
               87506        3.227019e+01        3.693168e-04        4.101190e-01        1.000000e-01       -1.412876e+00       -3.527119e-01        5.488374e-07        2.320127e-01       -8.425964e-01        1.953265e-06       -1.057616e-03        2.109088e-04       -2.605336e-08        2.757181e-01        7.629969e-02        1.484342e-06       -1.323462e-01       -3.206817e-02       -2.967099e-09        2.007211e-02       -7.876353e-02        3.343353e-09        1.091459e-01        7.108431e-02        1.393083e-08       -3.385733e-02        3.121939e-03        1.681580e-03
               87533        3.228016e+01        3.693164e-04        4.101190e-01        1.000000e-01       -1.410536e+00       -3.611069e-01        5.683832e-07        2.370967e-01       -8.412419e-01        1.966130e-06       -1.060707e-03        2.046853e-04       -2.682574e-08        2.753320e-01        7.798157e-02        1.223950e-06       -1.321436e-01       -3.285298e-02       -2.926936e-09        2.054563e-02       -7.865159e-02        3.581897e-09        1.091366e-01        7.109312e-02        1.385880e-08       -3.386221e-02        3.122265e-03        1.687031e-03
               87560        3.229013e+01        3.693161e-04        4.101190e-01        1.000000e-01       -1.408145e+00       -3.694882e-01        5.880441e-07        2.421738e-01       -8.398564e-01        1.976508e-06       -1.063764e-03        1.984476e-04       -2.759505e-08        2.749364e-01        7.966179e-02        9.875363e-07       -1.319363e-01       -3.363665e-02       -2.881139e-09        2.101864e-02       -7.853679e-02        3.818608e-09        1.091274e-01        7.110195e-02        1.378636e-08       -3.386710e-02        3.122651e-03        1.692433e-03
               87587        3.230010e+01        3.693159e-04        4.101190e-01        1.000000e-01       -1.405704e+00       -3.778556e-01        6.077964e-07        2.472441e-01       -8.384400e-01        1.984532e-06       -1.066786e-03        1.921958e-04       -2.837070e-08        2.745314e-01        8.134031e-02        7.539188e-07       -1.317242e-01       -3.441916e-02       -2.831805e-09        2.149110e-02       -7.841912e-02        4.081835e-09        1.091181e-01        7.111079e-02        1.371353e-08       -3.387201e-02        3.122908e-03        1.697976e-03
